place_id,name,city,lat,lon,has_kids_classes,has_women_classes,has_open_mat,drop_in_fee,beginner_friendly,family_friendly,accessible_entrance,speaks_english,speaks_portuguese,offers_gi,offers_no_gi,overall_rating,num_reviews,reviews_link,photo_link,logo_link,whatsapp_number,instagram,facebook
ChIJb0J5dqHJBZERe8GSzXECUtQ,Shin Gi Tai - Lima Judo Club,San Isidro,-12.095853,-77.028533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,16,https://search.google.com/local/reviews?placeid=ChIJb0J5dqHJBZERe8GSzXECUtQ,https://lh3.googleusercontent.com/p/AF1QipPL_TCGcXWpWUq8BSGdikheQbLE_M-q0dp9VMMp=w800-h500-k-no,https://lh6.googleusercontent.com/-Z3wBpRmESaM/AAAAAAAAAAI/AAAAAAAAAAA/t2eqDDolizE/s44-p-k-no-ns-nd/photo.jpg,NA,https://www.instagram.com/judo.miraflores,NA
ChIJBzhPuPrPBZERLz7z0Txc60c,Shinyuu - Guigo Jiujitsu Rimac,Rimac,-12.0299517,-77.0313901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,https://search.google.com/local/reviews?placeid=ChIJBzhPuPrPBZERLz7z0Txc60c,https://lh3.googleusercontent.com/p/AF1QipOHwffR0OAzBNDIeNzEQx6lUPuaoFlq55In1POg=w800-h500-k-no,https://lh6.googleusercontent.com/-HvbAQAA8GgA/AAAAAAAAAAI/AAAAAAAAAAA/l8MLsJvqK-c/s44-p-k-no-ns-nd/photo.jpg,+51961468079,NA,NA
ChIJARxB5svRBZERNPsy3ne2Cns,SMA OIS PERÚ EMETH KRAV MAGA,Comas,-11.9407742,-77.0454608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,https://search.google.com/local/reviews?placeid=ChIJARxB5svRBZERNPsy3ne2Cns,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrbNBVnINCzqXa0iRg1dMGU93NvsS3tgNeb7PwefjMQ4fexmHC5T8eYOQp_4TRQ4YDNNN2mVrM2qmeb2l7-5LIJraFbzG8NvnlPiRzFJKU85S60PUi14Jtsea_RuJGiarFywAw=w800-h500-k-no,https://lh4.googleusercontent.com/-KNB66lopntc/AAAAAAAAAAI/AAAAAAAAAAA/ExSDK2fCbNI/s44-p-k-no-ns-nd/photo.jpg,+51999440426,NA,NA
ChIJ2_uPUwDJBZERQmMjPUSEARI,Studio 7,Lima,-12.1206716,-77.0415818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,https://search.google.com/local/reviews?placeid=ChIJ2_uPUwDJBZERQmMjPUSEARI,NA,NA,NA,NA,NA
ChIJtdJazrDh8YsRSc-mT_xbFvs,Studio 7 Jiu jitsu Club,NA,-12.0266383,-76.9877792,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJtdJazrDh8YsRSc-mT_xbFvs,NA,https://lh6.googleusercontent.com/-Ef8Jlf3zc3g/AAAAAAAAAAI/AAAAAAAAAAA/KSi_FZ4G67A/s44-p-k-no-ns-nd/photo.jpg,+51966745206,NA,NA
ChIJ04_GLCTHBZEROwgIg2JXg7g,Sumaq Jiu Jitsu,Santiago de Surco,-12.1292178,-77.0005191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,17,https://search.google.com/local/reviews?placeid=ChIJ04_GLCTHBZEROwgIg2JXg7g,https://lh3.googleusercontent.com/p/AF1QipN6fvfjkN6jT925RSp_v0BFNuibrHu_e5S_Sg4O=w800-h500-k-no,https://lh5.googleusercontent.com/-M91GQsWd_NE/AAAAAAAAAAI/AAAAAAAAAAA/fcFs_QoDqhs/s44-p-k-no-ns-nd/photo.jpg,+51993756798,NA,NA
ChIJWYDztR25BZERa12oVlSlFC8,SWAM Peru Academy of Modern Martial Arts & Science,Santiago de Surco,-12.1336535,-76.9964343,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,25,https://search.google.com/local/reviews?placeid=ChIJWYDztR25BZERa12oVlSlFC8,https://lh3.googleusercontent.com/p/AF1QipPqANk2tKrH5H1LiVmWcoRT5-ITRelIG3t7r0V4=w800-h500-k-no,https://lh4.googleusercontent.com/-ZbQCr0gDuWc/AAAAAAAAAAI/AAAAAAAAAAA/H_XBmRnMuTE/s44-p-k-no-ns-nd/photo.jpg,+51977516304,NA,NA
ChIJ1YklegDPBZER1Ibv-FUqkaM,Tamashi Judo Club Los Olivos,Lima,-11.95632,-77.0627312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ1YklegDPBZER1Ibv-FUqkaM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np4Z84TP4QEbkdn11iKaTNnPqXvmtZV0rOt5XdJr8FbWn78wyUKKrbb0fO3bUDqP26uXAPN584EXI89xmMaylDHaTU73DoyYfSSC5agZc32KaRn8dRq41ApbkvaI-mZZoPh9r05qA=w800-h500-k-no,NA,NA,NA,NA
ChIJe3XTfQbJBZERP7gk6MKAVFQ,Tan Ren Guigo Jiu Jitsu,Miraflores,-12.1212888,-77.0370423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,6,https://search.google.com/local/reviews?placeid=ChIJe3XTfQbJBZERP7gk6MKAVFQ,https://lh3.googleusercontent.com/p/AF1QipMu7rHPiOtrBAiPb8wOGIFrCVARXnlk39DT2H5y=w800-h500-k-no,https://lh3.googleusercontent.com/-ZXhp8yTOjEQ/AAAAAAAAAAI/AAAAAAAAAAA/5bqEdgegKm4/s44-p-k-no-ns-nd/photo.jpg,+51944831624,NA,NA
ChIJwy6ggZC3BZER3XbcHvxB8tM,Taurus Gym Dojo,Lima,-12.2087068,-77.0172425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJwy6ggZC3BZER3XbcHvxB8tM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noiIgThOvAvNUSSY5A8T0gfVahGeKzya_TuN3MeVurmb91F152me9y2soGDFQ6QNgF96q6CadB2NL5Tw87bd7uHrog1jZ7aY8cPF7rcxLa2lSdnCzTwKu40AEHWkMgtQO-MiyIz=w800-h500-k-no,NA,+51921548697,NA,NA
ChIJPWxX5gDRBZER1LeoJ419ACM,TEAM BERSERKER,Carabayllo,-11.8917425,-77.0395571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJPWxX5gDRBZER1LeoJ419ACM,NA,https://lh3.googleusercontent.com/-XwfAEQBNT6U/AAAAAAAAAAI/AAAAAAAAAAA/eKYDYYxJXEQ/s44-p-k-no-ns-nd/photo.jpg,+51936017229,NA,NA
ChIJrQBS6LjDBZERZTLseobjQDo,Team Jairolo mma,Ate,-12.0139995,-76.8381898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,https://search.google.com/local/reviews?placeid=ChIJrQBS6LjDBZERZTLseobjQDo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npg3P9fHYux69zvjoMzb3Du64tapghTH8_SvlJWiEKP2e5Yx7mCGYF2FcZfeCbXMnlyYZ4MWUEwfyu4VDbFOduAbSsx82nDR-rHReTL5GgFw8XGLeLIxMiKA1-UWoH-FHk4mmjT=w800-h500-k-no,https://lh3.googleusercontent.com/-ePWeIn0EPE4/AAAAAAAAAAI/AAAAAAAAAAA/BtVoIPQPcEs/s44-p-k-no-ns-nd/photo.jpg,+51947173076,https://www.instagram.com/warriors_fighting_peru,NA
ChIJlYGuR9nIBZERDTNNPHOPDrE,Team Perros Sarnosos - Mestre Hector Iberico,Breña,-12.0584096,-77.0517392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.2,11,https://search.google.com/local/reviews?placeid=ChIJlYGuR9nIBZERDTNNPHOPDrE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noZWD6Y663zY3ZyXob_y2bN_Ww7OKXgIMLEakLCR3RcRJJjm1GH0QrVgOWzGLcqDjwCmntzdoXH71lxalPTF0S7ajniq8PtmgKXzjLCLQ1j-aDZYl8CZfz6DWQrVRCQo6Z1EhEi=w800-h500-k-no,NA,+51986781227,NA,https://www.facebook.com/LosPerrosSarnosos
ChIJFRt8un67BZERRhMFNLShgtI,Team Seven Jiu Jitsu,Villa el Salvador,-12.233104,-76.9449725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,18,https://search.google.com/local/reviews?placeid=ChIJFRt8un67BZERRhMFNLShgtI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWIzrx8o0abAlaqXKVvUsUqrBeTLocVN__g1fQlYnSCYVsUziRbj-S6WrnN7rM6eigneblwKbmet9WNJrjYZdm4l3g5Z0GzpFZYoKI9TMxP-6YRy2h6SV9opirzDYZZlLJnqE=w800-h500-k-no,NA,+51926946468,NA,NA
ChIJZSSeoRTFBZERpUdBnFFB6hI,TeamCaritaMMA,San Juan de Lurigancho,-12.0011141,-77.0037518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,https://search.google.com/local/reviews?placeid=ChIJZSSeoRTFBZERpUdBnFFB6hI,NA,https://lh4.googleusercontent.com/-Ium_cUdpWUE/AAAAAAAAAAI/AAAAAAAAAAA/m7vWl_nXEFg/s44-p-k-no-ns-nd/photo.jpg,+51966392724,NA,NA
ChIJxQAKcK_JBZERIL5Ve7JNsAw,Tominaga Martial Training,Breña,-12.0648879,-77.0482918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,https://search.google.com/local/reviews?placeid=ChIJxQAKcK_JBZERIL5Ve7JNsAw,https://lh3.googleusercontent.com/p/AF1QipOIjz9Ikrds98Mwwiwv5AV35QyGLcYQEDmBO8cP=w800-h500-k-no,https://lh5.googleusercontent.com/-A293opgrs_0/AAAAAAAAAAI/AAAAAAAAAAA/VAivicAFDIw/s44-p-k-no-ns-nd/photo.jpg,+51962095823,NA,NA
ChIJj-vVKgrPBZERqLodth-aueI,Triangulo Jiujitsu,Callao,-12.0107736,-77.0947072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8,20,https://search.google.com/local/reviews?placeid=ChIJj-vVKgrPBZERqLodth-aueI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npFVb6g8YgnS-7JGRnraXJqOeszNzGmHEEDQbwj6w8PsE2uPQdCgk3fI3NJCY0-R8KF3ru2fyeE7LImfE2GFvgXZImcnRQfqRArydQmEt8ZW9K4UiJI41e6Ii7FloRXiTOIEdpg=w800-h500-k-no,NA,+51935672118,NA,NA
ChIJtd_NNADpBZERnKKzBELjDA0,Valhalla Guigo Jiu Jitsu,Chaclacayo,-11.9749817,-76.7612872,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,12,https://search.google.com/local/reviews?placeid=ChIJtd_NNADpBZERnKKzBELjDA0,NA,NA,+51997571729,https://www.instagram.com/valhallaguigojj,NA
ChIJ2badz7rJBZERxHaIC4ApV2Q,Viringos Jiu Jitsu,Lima,-12.0576882,-77.0905088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,https://search.google.com/local/reviews?placeid=ChIJ2badz7rJBZERxHaIC4ApV2Q,https://lh3.googleusercontent.com/p/AF1QipO8EfhBR77ExdCuhghvSVBmE2S4kE5_kQBiXpv8=w800-h500-k-no,https://lh3.googleusercontent.com/-ulwQtc3Zn5E/AAAAAAAAAAI/AAAAAAAAAAA/cqY22k0TZXU/s44-p-k-no-ns-nd/photo.jpg,NA,NA,NA
ChIJgTAHm9HHBZERqH8Sfg4j4WQ,XTREME COMBAT,San Borja,-12.0907098,-77.0009928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,14,https://search.google.com/local/reviews?placeid=ChIJgTAHm9HHBZERqH8Sfg4j4WQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrn3zznXzY9f0UE6Eik7Cii_017Tw2Kv9qjmPtXT32u4Ne3N9OgcKVqwXPqyXpEM-YvX2Xa5TPtpA-WICM8z3jPc3_hoJvjsWlyW0_4ZKW9UUkPieXhFf0_JxKHtfAczd8cJ04=w800-h500-k-no,https://lh4.googleusercontent.com/-8bH1Y4eigM0/AAAAAAAAAAI/AAAAAAAAAAA/B1v-EdUvM5g/s44-p-k-no-ns-nd/photo.jpg,NA,NA,NA
ChIJe58qHQDPBZERcOlRkfXry8o,Academia Força & Fitness,San Juan de Lurigancho,-12.0247757,-77.011859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJe58qHQDPBZERcOlRkfXry8o,NA,NA,+51986358100,NA,NA
ChIJleickSfFBZERvxocs06mECI,Academia Força & Fitness,San Juan de Lurigancho,-12.0233991,-76.983452,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,45,https://search.google.com/local/reviews?placeid=ChIJleickSfFBZERvxocs06mECI,https://lh3.googleusercontent.com/p/AF1QipPBm2VfQ6O9_rVa5sMmSWihJ_KPJOI4h1lmyGuy=w800-h500-k-no,https://lh5.googleusercontent.com/-j9WehvO_7fA/AAAAAAAAAAI/AAAAAAAAAAA/9NqT_qSkoSM/s44-p-k-no-ns-nd/photo.jpg,+51986358100,https://www.instagram.com/academiaforcafitness,NA
ChIJtwb4dADJBZER1-b2zKidZzU,Academia The Factory - Artes Marciales,Miraflores,-12.1133763,-77.0463944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,17,https://search.google.com/local/reviews?placeid=ChIJtwb4dADJBZER1-b2zKidZzU,https://lh3.googleusercontent.com/p/AF1QipOdFtzCTAV3lERwSciHWEJHi3DRtDfXbiSamTaa=w800-h500-k-no,https://lh5.googleusercontent.com/-ZbgrwGA4upA/AAAAAAAAAAI/AAAAAAAAAAA/o1CAiGlke5I/s44-p-k-no-ns-nd/photo.jpg,+51924653191,NA,https://www.facebook.com/thefactorymiraflores
ChIJaR7YcY7vBZER3FZOVZx4bHg,ALVARO NOVOA CHOSICA,Lurigancho-Chosica,-11.9425599,-76.7036737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,https://search.google.com/local/reviews?placeid=ChIJaR7YcY7vBZER3FZOVZx4bHg,NA,https://lh4.googleusercontent.com/-WfWUwYvUEEE/AAAAAAAAAAI/AAAAAAAAAAA/ZXh7uptJmgY/s44-p-k-no-ns-nd/photo.jpg,+51912829891,NA,NA
ChIJEzX-loTLBZER0JUz0_GZeRM,AMB La Punta Muaythai&box,La Punta,-12.0726524,-77.1615606,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJEzX-loTLBZER0JUz0_GZeRM,NA,NA,+51987103583,NA,NA
ChIJr4hIAu_LBZERILPbEM-CM9w,Asociacion de Residentes,Bellavista,-12.0593025,-77.116742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJr4hIAu_LBZERILPbEM-CM9w,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrR0ejp-fHjIiCa0slpW1qHkrAP5m9hpJ1aJaw3L8VuwGylCF8nQfaWQVIjwd58P8Rv8FNsYiizm2VooHyaY2h5JQdL-CmXD5U_kVlx5WDvlpvvefwb3i-ZOnqjGxmRUdV82Vg=w800-h500-k-no,NA,NA,NA,NA
ChIJD6btPMbHBZER9x_64LBItW0,Attitude Fight Club,San Borja,-12.099544,-76.9949939,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8,9,https://search.google.com/local/reviews?placeid=ChIJD6btPMbHBZER9x_64LBItW0,https://lh3.googleusercontent.com/p/AF1QipMTm5jcz4knfj9rFA9dkwf-OewEchMg4T3O61AX=w800-h500-k-no,https://lh6.googleusercontent.com/-ADiqGC1e2mI/AAAAAAAAAAI/AAAAAAAAAAA/JoIBs41MnSo/s44-p-k-no-ns-nd/photo.jpg,+51923322594,https://www.instagram.com/attitudefightclub,https://www.facebook.com/AttitudeFightClub.Peru
ChIJ0-QO8jTRBZERpLcqXjB3Kr4,CENTRO DE ARTES MARCIALES,Puente Piedra,-11.8658405,-77.0757161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ0-QO8jTRBZERpLcqXjB3Kr4,NA,NA,+51996165198,NA,https://www.facebook.com/CentrodeArtesMarciales.Peru
ChIJQ31ia9PRBZERRfVjIYN9VuA,Club Deportivo InkaTAC Warriors,Puente Piedra,-11.8988463,-77.0666199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,60,https://search.google.com/local/reviews?placeid=ChIJQ31ia9PRBZERRfVjIYN9VuA,https://lh3.googleusercontent.com/p/AF1QipOod6w3MLkNt3t0qIjSRFzu3i3kYxck53W_P6l8=w800-h500-k-no,https://lh3.googleusercontent.com/-m9DKo_7MZ-s/AAAAAAAAAAI/AAAAAAAAAAA/kS7SUet7uBE/s44-p-k-no-ns-nd/photo.jpg,+51900096525,https://www.instagram.com/inkatac,https://www.facebook.com/InkaTacCombatTrainingAcademy
ChIJH-p69sm3BZERtabzgMfhqW0,De Vettori Karate Dojo,San Borja,-12.0995845,-76.9924831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,https://search.google.com/local/reviews?placeid=ChIJH-p69sm3BZERtabzgMfhqW0,https://lh3.googleusercontent.com/p/AF1QipMEu_eXTT5t5MWgEb_oOTQkiKoSjX0U9PqbX1c2=w800-h500-k-no,https://lh6.googleusercontent.com/--_9FRkbdSeU/AAAAAAAAAAI/AAAAAAAAAAA/rVDFjq7vGCw/s44-p-k-no-ns-nd/photo.jpg,+51996050602,NA,NA
ChIJG9kQoXbJBZER3AlWHo88KO4,Dojo Himawari,San Miguel,-12.0836562,-77.0854247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJG9kQoXbJBZER3AlWHo88KO4,https://lh3.googleusercontent.com/p/AF1QipP1UFO1VS8XYhH4PsyYY0hnJNLgf3xBLaiiwk4R=w800-h500-k-no,https://lh4.googleusercontent.com/-feY_mqgPhTk/AAAAAAAAAAI/AAAAAAAAAAA/GP3qSnyYrwo/s44-p-k-no-ns-nd/photo.jpg,+51954110499,NA,NA
ChIJx2KpUbvJBZERSXuxS6VWegQ,Dojo uturunku,Magdalena del Mar,-12.094646,-77.0672324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,7,https://search.google.com/local/reviews?placeid=ChIJx2KpUbvJBZERSXuxS6VWegQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noP7ffRNWuuXdSU7idtRnd7sjZktCxAQKYjEuJZq4-AY97gwH__teMogM5y_o0XMVT_gUYn9WZrxP6pKpNIQDVY4CDEBp4f0ZMVv82Ep3bVuKN8VYelIcETv2u3A_SgNwvxa72U=w800-h500-k-no,NA,+51984307753,NA,NA
ChIJ4e04LYrJBZERJn9FTvP_KYc,Escuela de Capoeira Nagô Perú,Miraflores,-12.113336,-77.0463237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,https://search.google.com/local/reviews?placeid=ChIJ4e04LYrJBZERJn9FTvP_KYc,https://lh3.googleusercontent.com/p/AF1QipNJXjN89C224NLWp4P0pbsUZRnm5ZyjCB7-9UlT=w800-h500-k-no,https://lh6.googleusercontent.com/-UiLAx-4R4kg/AAAAAAAAAAI/AAAAAAAAAAA/wK0P5PMbuOo/s44-p-k-no-ns-nd/photo.jpg,+51924653191,NA,https://www.facebook.com/thefactorymiraflores
ChIJCZ9ET-npBZERmwkARU697XA,ESCUELA NOVOA - SEDE CHACLACAYO,Chaclacayo,-11.9720861,-76.7559101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJCZ9ET-npBZERmwkARU697XA,NA,https://lh5.googleusercontent.com/-Hi8qwgT-oXo/AAAAAAAAAAI/AAAAAAAAAAA/84IB6hBlJ6M/s44-p-k-no-ns-nd/photo.jpg,+51921822252,NA,NA
ChIJzRmx2l3vBZERIv9LuWJr-UY,ESCUELA NOVOA - Sede Yanacoto,Lurigancho-Chosica,-11.9444023,-76.7284562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,https://search.google.com/local/reviews?placeid=ChIJzRmx2l3vBZERIv9LuWJr-UY,NA,https://lh3.googleusercontent.com/-XdB6gIuKKIA/AAAAAAAAAAI/AAAAAAAAAAA/_87mvxwo6dY/s44-p-k-no-ns-nd/photo.jpg,+51921822252,NA,NA
ChIJubZD0HvFBZERQWkbdUOlvgQ,Escuelas de Artes Marciales Golden Rider Figth Team,San Juan de Lurigancho,-11.9643512,-76.9903876,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,16,https://search.google.com/local/reviews?placeid=ChIJubZD0HvFBZERQWkbdUOlvgQ,https://lh3.googleusercontent.com/p/AF1QipMSPQkcZayRed3x_Aou3cxr87S_UzOYabeCDLII=w800-h500-k-no,https://lh5.googleusercontent.com/-krg7BeoU73c/AAAAAAAAAAI/AAAAAAAAAAA/hAHPl0ZkdaE/s44-p-k-no-ns-nd/photo.jpg,+51903081371,NA,https://www.facebook.com/GoldenRiderFigthTeam
ChIJz03HLXzBBZERrg1vTS-hH8o,Federación Internacional Taekwon-Do Tradicional Sam-il,La Molina,-12.083794,-76.8969125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJz03HLXzBBZERrg1vTS-hH8o,https://lh3.googleusercontent.com/p/AF1QipMY4evonq7HXQiD8sNYt7s0W6NjFwaM2rZs1Ekm=w800-h500-k-no,https://lh5.googleusercontent.com/-fSiGiC041g8/AAAAAAAAAAI/AAAAAAAAAAA/JXOKVssjP2I/s44-p-k-no-ns-nd/photo.jpg,+51932272686,NA,https://www.facebook.com/EscuelaTaekwondoSamil
ChIJMWm_TyDFBZERPAmzxjVEhbo,FERTEX ARTES MARCIALES VENCEDORES,San Juan de Lurigancho,-11.9982294,-76.9999797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJMWm_TyDFBZERPAmzxjVEhbo,https://lh3.googleusercontent.com/p/AF1QipPuE21bylGvPYwMlOsaTtFVU479bmCDjdsN6MQ=w800-h500-k-no,https://lh6.googleusercontent.com/-pw-EpGORNbQ/AAAAAAAAAAI/AAAAAAAAAAA/MYOtspcDSJM/s44-p-k-no-ns-nd/photo.jpg,+51959303043,NA,https://www.facebook.com/fertexvencedores
ChIJwTj8Xu7FBZERi0agsCck9RU,Fertex Guk-Gi (Buenos Aires),San Juan de Lurigancho,-11.9650738,-76.992586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJwTj8Xu7FBZERi0agsCck9RU,https://lh3.googleusercontent.com/p/AF1QipOqJDSzq5R6jQkPckomBm2g7TdR8kIT2JxFOW9A=w800-h500-k-no,https://lh4.googleusercontent.com/-jz_PdyRdUrs/AAAAAAAAAAI/AAAAAAAAAAA/vyJt1ngQQZ4/s44-p-k-no-ns-nd/photo.jpg,+51923823918,NA,NA
ChIJVW0EmhHHBZER_JJo4iXfnkY,Fight Club Perú,La Molina,-12.0723234,-76.9568506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,https://search.google.com/local/reviews?placeid=ChIJVW0EmhHHBZER_JJo4iXfnkY,https://lh3.googleusercontent.com/p/AF1QipMJtsI57Nez3Hu4L8uV-P51dzu_7WyfJ-PNWktZ=w800-h500-k-no,https://lh3.googleusercontent.com/-gylo3GcjE04/AAAAAAAAAAI/AAAAAAAAAAA/UM6OFm1TNG4/s44-p-k-no-ns-nd/photo.jpg,+51912140061,https://www.instagram.com/fightclub.pe,NA
ChIJSYYL9dbpBZERAH45ckrXXJI,Fit House - Artes Marciales en Chaclacayo,Chaclacayo,-11.9798294,-76.7811344,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,7,https://search.google.com/local/reviews?placeid=ChIJSYYL9dbpBZERAH45ckrXXJI,https://lh3.googleusercontent.com/p/AF1QipOeTp4hJ3pKF637MTfSduMhtXn0vgGCLxdgLtI=w800-h500-k-no,https://lh4.googleusercontent.com/-CZP31uCiJE8/AAAAAAAAAAI/AAAAAAAAAAA/dy8mS6t3z6o/s44-p-k-no-ns-nd/photo.jpg,+51923975807,https://www.instagram.com/elixirloungevibes,NA
ChIJiUD0uIzJBZERMtyqr78xuGk,Kaizen Martial Arts,Pueblo Libre,-12.0775524,-77.0711206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,21,https://search.google.com/local/reviews?placeid=ChIJiUD0uIzJBZERMtyqr78xuGk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqzU7rOE6g35uAigJrYJ2471tKzSGZTuTDh7LpBsgVJDhjL-tKvjlzztw07a-XQ06rMjvoG0QTddL-I4CYNM6E3oNCoDN_LAfW8kSBECLNOGxDePwNoLqvKfRj3Ho0CvQPFhWmp=w800-h500-k-no,https://lh5.googleusercontent.com/-S7CMmqK-ECc/AAAAAAAAAAI/AAAAAAAAAAA/GgqVbAbiSOo/s44-p-k-no-ns-nd/photo.jpg,+51907319820,NA,NA
